Node	Degree	Betweenness	Eigenvector	Closeness	Eccentricity	PageRank	Clustering
https://health.ucdavis.edu/medicalcenter/	322	13369.002090717606	0.09781705284524474	0.5859124866595518	2	0.0065157746470715944	0.3341847100481802
https://health.ucdavis.edu/medicalcenter/aboutus/	214	3006.3748739558423	0.08863340018557636	0.5539858728557013	2	0.0038735970775311207	0.6277039182133298
https://health.ucdavis.edu/medicalcenter/patients/home_care.html	209	4716.617875977806	0.08818334287072792	0.552591847005536	2	0.003924982581450631	0.6514998159735002
https://health.ucdavis.edu/discovering-healthy/	20	5.796983691089046	0.008114825683134694	0.3900532859680284	3	0.0004958996364570016	0.8105263157894737
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance.html	238	22759.671420099192	0.08974232366718003	0.5607763023493361	2	0.006470228823577612	0.5163635074282877
https://health.ucdavis.edu/cancer/	176	3344.647778512087	0.06735953715876714	0.5435643564356436	2	0.003334708322905543	0.46136363636363636
https://health.ucdavis.edu/legal	300	7586.8641563874025	0.0831816345979468	0.5760755508919203	3	0.005911097062051805	0.24624303232998884
https://health.ucdavis.edu/global/images/icons/YouTube-48x48.svg	260	4174.969352719711	0.07940523737891826	0.5642343268242549	3	0.004846075902394926	0.2934065934065934
https://health.ucdavis.edu/referrals/services/acute-care-transfers-emergency-consults.html	164	996.1949997839871	0.07095804737271096	0.5400885391047713	3	0.0029051159659575195	0.6201556187341014
https://health.ucdavis.edu/medicalcenter/visitors/places-to-stay.html	215	13274.111820205908	0.08809412356420088	0.5542655224634023	2	0.00499342655094046	0.6141273636166051
https://health.ucdavis.edu/medicalcenter/images/thumbnails/Brad_Simmons_235x156.jpg	5	0.0	0.0029503420692546826	0.3718252624449712	3	0.00021660853286030164	1.0
https://health.ucdavis.edu/global/images/icons/Instagram-48x48.svg	243	3495.9443159366915	0.07810060424210434	0.5593479368313805	3	0.0045170481527543865	0.32571506308880044
https://health.ucdavis.edu/referrals/services/physician-phone-consultations.html	164	996.1949997839871	0.07095804737271093	0.5400885391047713	3	0.0029051159659575195	0.6201556187341014
https://health.ucdavis.edu/global/images/icons/facebook-32x32.png	21	103.30356098061152	0.005096177586754408	0.4208509007282484	3	0.0007236444715955007	0.44761904761904764
https://health.ucdavis.edu/gme/	159	1394.5392143955528	0.06899790831845994	0.5387634936211972	3	0.0028756663800364457	0.6020221319958602
https://health.ucdavis.edu/medicalcenter/myucdavishealth/video-visits.html	241	17118.1366753762	0.0908763539221182	0.5616368286445013	2	0.0058075976229128405	0.518015214384509
https://health.ucdavis.edu/referrals/physicianconnect/index.html	164	996.1949997839871	0.07095804737271093	0.5400885391047713	3	0.0029051159659575195	0.6201556187341014
https://health.ucdavis.edu/medicalcenter/quality/safety.html	218	13191.367930055243	0.0880588244641512	0.552591847005536	3	0.0049888263440132675	0.5962457193590665
