,Source,Target
0,https://uihealthcare.org/,https://uihealthcare.org/
1,https://uihealthcare.org/,https://uihealthcare.org/
2,https://uihealthcare.org/education,https://uihealthcare.org/
3,https://uihealthcare.org/education,https://uihealthcare.org/
4,https://uihealthcare.org/education/ui-health-care-tours,https://uihealthcare.org/
5,https://uihealthcare.org/education/ui-health-care-tours,https://uihealthcare.org/
6,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-neurons-message,https://uihealthcare.org/
7,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-neurons-message,https://uihealthcare.org/
8,https://uihealthcare.org/ui-health-care-business-community-resources,https://uihealthcare.org/
9,https://uihealthcare.org/ui-health-care-business-community-resources,https://uihealthcare.org/
10,https://uihealthcare.org/education/post-graduate-policy-and-administrative-fellowships,https://uihealthcare.org/
11,https://uihealthcare.org/education/post-graduate-policy-and-administrative-fellowships,https://uihealthcare.org/
12,https://uihealthcare.org/find-your-career-university-iowa-health-care,https://uihealthcare.org/
13,https://uihealthcare.org/find-your-career-university-iowa-health-care,https://uihealthcare.org/
14,https://uihealthcare.org/find-your-career-university-iowa-health-care,https://uihealthcare.org/
15,https://uihealthcare.org/education/university-iowa-master-clinical-nutrition-program,https://uihealthcare.org/
16,https://uihealthcare.org/education/university-iowa-master-clinical-nutrition-program,https://uihealthcare.org/
17,https://uihealthcare.org/education/ui-health-care-stem-education,https://uihealthcare.org/
18,https://uihealthcare.org/education/ui-health-care-stem-education,https://uihealthcare.org/
19,https://uihealthcare.org/encompass-health-and-university-iowa-health-system-announce-joint-venture-rehabilitation-hospital,https://uihealthcare.org/
20,https://uihealthcare.org/encompass-health-and-university-iowa-health-system-announce-joint-venture-rehabilitation-hospital,https://uihealthcare.org/
21,https://uihealthcare.org/education/executive-leadership-academy,https://uihealthcare.org/
22,https://uihealthcare.org/education/executive-leadership-academy,https://uihealthcare.org/
23,https://uihealthcare.org/ui-health-care-initiatives,https://uihealthcare.org/
24,https://uihealthcare.org/ui-health-care-initiatives,https://uihealthcare.org/
25,https://uihealthcare.org/publications,https://uihealthcare.org/
26,https://uihealthcare.org/publications,https://uihealthcare.org/
27,https://uihealthcare.org/leadership,https://uihealthcare.org/
28,https://uihealthcare.org/leadership,https://uihealthcare.org/
29,https://uihealthcare.org/education/executive-leadership-academy/executive-leadership-academy-selection-and-application,https://uihealthcare.org/
30,https://uihealthcare.org/education/executive-leadership-academy/executive-leadership-academy-selection-and-application,https://uihealthcare.org/
31,https://uihealthcare.org/education/ui-health-care-tours/ui-health-care-tours-parking-and-directions,https://uihealthcare.org/
32,https://uihealthcare.org/education/ui-health-care-tours/ui-health-care-tours-parking-and-directions,https://uihealthcare.org/
33,https://uihealthcare.org/community-outreach-and-engagement,https://uihealthcare.org/
34,https://uihealthcare.org/community-outreach-and-engagement,https://uihealthcare.org/
35,https://uihealthcare.org/community-education,https://uihealthcare.org/
36,https://uihealthcare.org/community-education,https://uihealthcare.org/
37,https://uihealthcare.org/privacy-policy,https://uihealthcare.org/
