,Source,Target
0,https://www.nebraskamed.com/,http://www.unmc.edu/
1,https://www.nebraskamed.com/,https://www.onechartpatient.com/mychart/
2,https://www.nebraskamed.com/,http://www.unmc.edu/
3,https://www.nebraskamed.com/,https://www.onechartpatient.com/mychart/
4,https://www.nebraskamed.com/,https://play.google.com/store/apps/details?id=com.nebraskamedicine.onechartpatient&pcampaignid=pcampaignidMKT-Other-global-all-co-prtnr-py-PartBadge-Mar2515-1
5,https://www.nebraskamed.com/,https://apps.apple.com/app/apple-store/id1487196388?pt=117963304&ct=patientslanding&mt=8
6,https://www.nebraskamed.com/,https://play.google.com/store/apps/details?id=com.nebraskamedicine.onechartpatient&pcampaignid=pcampaignidMKT-Other-global-all-co-prtnr-py-PartBadge-Mar2515-1
7,https://www.nebraskamed.com/,https://apps.apple.com/app/apple-store/id1487196388?pt=117963304&ct=patientslanding&mt=8
8,https://www.nebraskamed.com/,https://play.google.com/store/apps/details?id=com.nebraskamedicine.onechartpatient&pcampaignid=pcampaignidMKT-Other-global-all-co-prtnr-py-PartBadge-Mar2515-1
9,https://www.nebraskamed.com/,https://apps.apple.com/app/apple-store/id1487196388?pt=117963304&ct=patientslanding&mt=8
10,https://www.nebraskamed.com/,https://play.google.com/store/apps/details?id=com.nebraskamedicine.onechartpatient&pcampaignid=pcampaignidMKT-Other-global-all-co-prtnr-py-PartBadge-Mar2515-1
11,https://www.nebraskamed.com/,https://apps.apple.com/app/apple-store/id1487196388?pt=117963304&ct=patientslanding&mt=8
12,https://www.nebraskamed.com/,https://twitter.com/nebraskamed
13,https://www.nebraskamed.com/,https://www.facebook.com/NebraskaMed/
14,https://www.nebraskamed.com/,https://www.youtube.com/user/NebraskaMedCenter
15,https://www.nebraskamed.com/,https://www.instagram.com/nebraskamed/
16,https://www.nebraskamed.com/,https://www.pinterest.com/nebraskamed/
17,https://www.nebraskamed.com/,http://www.unmc.edu/
18,https://www.nebraskamed.com/,https://secure.nebraskamed.com/
19,https://www.nebraskamed.com/,https://www.onechartpatient.com/mychart/
20,https://www.nebraskamed.com/legal,http://www.unmc.edu/
21,https://www.nebraskamed.com/legal,https://www.onechartpatient.com/mychart/
22,https://www.nebraskamed.com/legal,http://www.unmc.edu/
23,https://www.nebraskamed.com/legal,https://www.onechartpatient.com/mychart/
24,https://www.nebraskamed.com/legal,https://twitter.com/nebraskamed
25,https://www.nebraskamed.com/legal,https://www.facebook.com/NebraskaMed/
26,https://www.nebraskamed.com/legal,https://www.youtube.com/user/NebraskaMedCenter
27,https://www.nebraskamed.com/legal,https://www.instagram.com/nebraskamed/
28,https://www.nebraskamed.com/legal,https://www.pinterest.com/nebraskamed/
29,https://www.nebraskamed.com/legal,http://www.unmc.edu/
30,https://www.nebraskamed.com/legal,https://secure.nebraskamed.com/
31,https://www.nebraskamed.com/legal,https://www.onechartpatient.com/mychart/
32,https://www.nebraskamed.com/careers,http://www.unmc.edu/
33,https://www.nebraskamed.com/careers,https://nebraskamed.wd5.myworkdayjobs.com/NM
34,https://www.nebraskamed.com/careers,https://wd5.myworkday.com/nebraskamed/d/task/1422$677.htmld
35,https://www.nebraskamed.com/careers,https://us.sodexo.com/careers
36,https://www.nebraskamed.com/careers,http://www.unmc.edu/
37,https://www.nebraskamed.com/careers,https://nebraskamed.wd5.myworkdayjobs.com/NM
38,https://www.nebraskamed.com/careers,https://wd5.myworkday.com/nebraskamed/d/task/1422$677.htmld
39,https://www.nebraskamed.com/careers,https://us.sodexo.com/careers
40,https://www.nebraskamed.com/careers,https://nebraskamed.wd5.myworkdayjobs.com/NM
41,https://www.nebraskamed.com/careers,https://wd5.myworkday.com/nebraskamed/d/task/1422$677.htmld
42,https://www.nebraskamed.com/careers,https://us.sodexo.com/careers
43,https://www.nebraskamed.com/careers,https://nebraskamed.wd5.myworkdayjobs.com/NM
44,https://www.nebraskamed.com/careers,https://wd5.myworkday.com/nebraskamed/d/task/1422$677.htmld
45,https://www.nebraskamed.com/careers,https://us.sodexo.com/careers
46,https://www.nebraskamed.com/careers,https://twitter.com/nebraskamed
47,https://www.nebraskamed.com/careers,https://www.facebook.com/NebraskaMed/
48,https://www.nebraskamed.com/careers,https://www.youtube.com/user/NebraskaMedCenter
49,https://www.nebraskamed.com/careers,https://www.instagram.com/nebraskamed/
50,https://www.nebraskamed.com/careers,https://www.pinterest.com/nebraskamed/
51,https://www.nebraskamed.com/careers,http://www.unmc.edu/
52,https://www.nebraskamed.com/careers,https://secure.nebraskamed.com/
53,https://www.nebraskamed.com/careers,https://www.onechartpatient.com/mychart/
54,https://www.nebraskamed.com/accessibility-statement,http://www.unmc.edu/
55,https://www.nebraskamed.com/accessibility-statement,https://www.onechartpatient.com/mychart/
56,https://www.nebraskamed.com/accessibility-statement,http://www.unmc.edu/
57,https://www.nebraskamed.com/accessibility-statement,https://www.onechartpatient.com/mychart/
58,https://www.nebraskamed.com/accessibility-statement,https://www.w3.org/WAI/standards-guidelines/wcag/
59,https://www.nebraskamed.com/accessibility-statement,https://twitter.com/nebraskamed
60,https://www.nebraskamed.com/accessibility-statement,https://www.facebook.com/NebraskaMed/
61,https://www.nebraskamed.com/accessibility-statement,https://www.youtube.com/user/NebraskaMedCenter
62,https://www.nebraskamed.com/accessibility-statement,https://www.instagram.com/nebraskamed/
63,https://www.nebraskamed.com/accessibility-statement,https://www.pinterest.com/nebraskamed/
64,https://www.nebraskamed.com/accessibility-statement,http://www.unmc.edu/
65,https://www.nebraskamed.com/accessibility-statement,https://secure.nebraskamed.com/
66,https://www.nebraskamed.com/accessibility-statement,https://www.onechartpatient.com/mychart/
67,https://www.nebraskamed.com/doctors,http://www.unmc.edu/
68,https://www.nebraskamed.com/doctors,https://www.onechartpatient.com/mychart/
69,https://www.nebraskamed.com/doctors,http://www.unmc.edu/
70,https://www.nebraskamed.com/doctors,https://www.onechartpatient.com/mychart/
71,https://www.nebraskamed.com/doctors,https://twitter.com/nebraskamed
72,https://www.nebraskamed.com/doctors,https://www.facebook.com/NebraskaMed/
73,https://www.nebraskamed.com/doctors,https://www.youtube.com/user/NebraskaMedCenter
74,https://www.nebraskamed.com/doctors,https://www.instagram.com/nebraskamed/
75,https://www.nebraskamed.com/doctors,https://www.pinterest.com/nebraskamed/
76,https://www.nebraskamed.com/doctors,http://www.unmc.edu/
77,https://www.nebraskamed.com/doctors,https://secure.nebraskamed.com/
78,https://www.nebraskamed.com/doctors,https://www.onechartpatient.com/mychart/
79,https://www.nebraskamed.com/patients,http://www.unmc.edu/
80,https://www.nebraskamed.com/patients,https://www.onechartpatient.com/mychart/
81,https://www.nebraskamed.com/patients,http://www.unmc.edu/
82,https://www.nebraskamed.com/patients,https://www.onechartpatient.com/mychart/
83,https://www.nebraskamed.com/patients,https://apps.apple.com/app/apple-store/id1487196388?pt=117963304&ct=patientslanding&mt=8
84,https://www.nebraskamed.com/patients,https://play.google.com/store/apps/details?id=com.nebraskamedicine.onechartpatient
85,https://www.nebraskamed.com/patients,https://www.onechartpatient.com/mychart/signup
86,https://www.nebraskamed.com/patients,https://www.onechartpatient.com/mychart/
87,https://www.nebraskamed.com/patients,https://twitter.com/nebraskamed
88,https://www.nebraskamed.com/patients,https://www.facebook.com/NebraskaMed/
89,https://www.nebraskamed.com/patients,https://www.youtube.com/user/NebraskaMedCenter
90,https://www.nebraskamed.com/patients,https://www.instagram.com/nebraskamed/
91,https://www.nebraskamed.com/patients,https://www.pinterest.com/nebraskamed/
92,https://www.nebraskamed.com/patients,http://www.unmc.edu/
93,https://www.nebraskamed.com/patients,https://secure.nebraskamed.com/
94,https://www.nebraskamed.com/patients,https://www.onechartpatient.com/mychart/
95,https://www.nebraskamed.com/patients/telehealth/app,http://www.unmc.edu/
