,Source,Target
0,https://www.unitypoint.org/desmoines/default.aspx,https://www.chart.myunitypoint.org/mychart/
1,https://www.unitypoint.org/desmoines/default.aspx,https://www.chart.myunitypoint.org/mychart/
2,https://www.unitypoint.org/desmoines/default.aspx,https://www.facebook.com/UnityPointDesMoines?fref=ts
3,https://www.unitypoint.org/desmoines/default.aspx,https://www.instagram.com/unitypointhealth/
4,https://www.unitypoint.org/desmoines/default.aspx,https://www.linkedin.com/unity-point-health
5,https://www.unitypoint.org/desmoines/default.aspx,https://www.pinterest.com/UnityPointDSM/
6,https://www.unitypoint.org/desmoines/default.aspx,https://twitter.com/UnityPointDSM
7,https://www.unitypoint.org/desmoines/default.aspx,https://www.youtube.com/user/UnityPointDSM
8,https://www.unitypoint.org/desmoines/default.aspx,https://www.chart.myunitypoint.org/mychart/Authentication/Login?
9,https://www.unitypoint.org/desmoines/default.aspx,https://desmoines.unitypoint.org/search?filter=direct_book_capable%3AT&sort=availability_density_best
10,https://www.unitypoint.org/desmoines/default.aspx,https://www.clockwisemd.com/hospitals/6910/appointments/new
11,https://www.unitypoint.org/desmoines/default.aspx,https://www.clockwisemd.com/hospitals/4166/appointments/new
12,https://www.unitypoint.org/desmoines/default.aspx,https://www.clockwisemd.com/hospitals/4576/appointments/new
13,https://www.unitypoint.org/desmoines/default.aspx,https://www.clockwisemd.com/hospitals/7372/appointments/new
14,https://www.unitypoint.org/desmoines/default.aspx,https://www.clockwisemd.com/hospitals/2492/appointments/new
15,https://www.unitypoint.org/desmoines/default.aspx,https://www.clockwisemd.com/hospitals/554/appointments/new
16,https://www.unitypoint.org/desmoines/default.aspx,https://www.clockwisemd.com/hospitals/2286/appointments/new
17,https://www.unitypoint.org/desmoines/default.aspx,https://www.clockwisemd.com/hospitals/557/appointments/new
18,https://www.unitypoint.org/desmoines/default.aspx,https://www.clockwisemd.com/hospitals/558/appointments/new
19,https://www.unitypoint.org/desmoines/default.aspx,https://www.clockwisemd.com/hospitals/555/appointments/new
20,https://www.unitypoint.org/desmoines/default.aspx,https://www.chart.myunitypoint.org/mychart/Authentication/Login?
21,https://www.unitypoint.org/desmoines/default.aspx,https://www.chart.myunitypoint.org/mychart/
22,https://www.unitypoint.org/desmoines/default.aspx,https://www.google.com/maps/place/1200+Pleasant+Street+Des+Moines%2C+IA+50309
23,https://www.unitypoint.org/desmoines/default.aspx,https://www.chart.myunitypoint.org/mychart/
24,https://www.unitypoint.org/desmoines/default.aspx,https://www.facebook.com/UnityPointDesMoines?fref=ts
25,https://www.unitypoint.org/desmoines/default.aspx,https://twitter.com/UnityPointDSM
26,https://www.unitypoint.org/desmoines/default.aspx,https://www.youtube.com/user/UnityPointDSM
