Node	Degree	Betweenness	Eigenvector	Closeness	Eccentricity	PageRank	Clustering
https://www.uwhealth.org/	565	70866.45160666137	0.11090623072025729	0.5815233130611063	3	0.007074357620225351	0.15090064645703885
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_social-facebook.c9b53bddd69c75e57fdf54ccbf05ee09.svg	518	25131.81999784494	0.0997043213392036	0.565156206023079	3	0.005873929659842811	0.09211892190615595
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_social-twitter.bc4907a1ffe215c5071677937ec84f90.svg	518	25131.81999784494	0.09970432133920364	0.565156206023079	3	0.005873929659842811	0.09211892190615595
https://www.uwhealth.org/medical-records	557	46830.32300183962	0.1138314748281927	0.5791750793192962	3	0.006602245073430842	0.16182529739224777
https://www.uwhealth.org/conditions-and-services	563	48060.702409997655	0.11392447454500824	0.5801791389771742	3	0.006343464716303452	0.1586189895261152
https://www.uwhealth.org/services/cancer	139	31128.47565259576	0.040226101047696465	0.41920668058455113	3	0.002491225330475633	0.39453654467730165
https://www.uwhealth.org/news/the-spirit-of-innovation-pushing-the-boundaries-of-cell-therapy-to-help-cancer-patients/53702	3	0.19382442955506118	0.0009627359859053467	0.37047970479704795	3	0.0001189963800775202	0.6666666666666666
https://www.uwhealth.org/philanthropy	608	134126.20780851823	0.11435835805142924	0.5878220140515222	3	0.008924611388684587	0.137518425388017
https://www.uwhealth.org/terms-and-conditions	519	24579.446637044064	0.10867196132509335	0.5725691474194469	3	0.005815189973874284	0.16853021477298935
https://www.uwhealth.org/privacy-policy	521	28108.83963913697	0.10868451779924765	0.5728958630527817	3	0.005896834134792277	0.16725970766277867
https://www.uwhealth.org/files/uwhealth/docs/about/language_accessability.pdf	534	28964.88050894767	0.10091332700540058	0.5766800689259046	2	0.006094307817291118	0.09065356859273001
https://www.uwhealth.org/onlineservices/greetingcards/	613	143971.16798984742	0.10597368250001614	0.5900675874228621	2	0.008940137298177138	0.0949631619912783
https://www.uwhealth.org/about-us	557	41721.24691518547	0.11396039055977589	0.5791750793192962	3	0.006496055657466457	0.16249047440683
https://www.uwhealth.org/support-groups	546	30676.748331406532	0.11336521631448883	0.577343300747556	3	0.006240898225407473	0.16578956211983734
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_arrow-corner-right-down.06a20772c755ecae70a08f689d19eaec.svg	375	12774.490718371475	0.07113773317093643	0.5001245330012454	3	0.004276300843924502	0.06857754010695187
https://www.uwhealth.org/clinical-trials-adults	66	9265.599322207641	0.030208558992973596	0.406807131280389	3	0.0010873743706032713	0.5869463869463869
https://www.uwhealth.org/hipaa-policy	522	25927.091548214434	0.109691964164049	0.5730593607305936	3	0.005874875754038765	0.17261970422338416
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_arrow.bb3c8e039cac4971d775c602f429c0c1.svg	518	25131.81999784494	0.09970432133920361	0.565156206023079	3	0.005873929659842811	0.09211892190615595
https://www.uwhealth.org/refer-a-patient	561	51072.99181959277	0.11400864297186183	0.5811866859623733	2	0.006701879089205668	0.1603259485612427
https://www.uwhealth.org/services/uw-health-care-anywhere	58	7058.311894044638	0.029346162422306588	0.39833366395556435	3	0.000882367573513128	0.6339987900786449
https://www.uwhealth.org/news/construction-at-university-hospital	51	2407.270090035824	0.027193311019983818	0.3987291501191422	3	0.0006626777946821082	0.5913725490196079
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_hex-bar.7d060540f47d9b35a92e142333e96314.svg	408	14112.118804919672	0.07990727909364785	0.5152681549910187	3	0.004639754553857773	0.09670231729055258
https://www.uwhealth.org/volunteer	547	31406.314063158476	0.11357350149586493	0.5775093471383377	3	0.006252251729459447	0.16660304960122144
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_hero-home.4b37c097605b2418933743e945d01a8d.svg	2	0.0	0.0008071809443628624	0.36938925680647533	3	0.00010171550369772648	1.0
https://www.uwhealth.org/locations/category/emergency-and-urgent-care	562	45727.32757594487	0.11471106860715642	0.5800115540150202	3	0.006541947727927767	0.1647160319967521
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_offset.bf79db1efedcdfc9b05740fd04fd74ca.svg	350	11145.675864697558	0.07045602282597245	0.4973990587069606	3	0.004031757348143033	0.12291444944740074
https://www.uwhealth.org/services/kids	148	14412.57871764805	0.044057833921571185	0.41955704137066446	3	0.002037566921582665	0.4730649016363302
https://www.uwhealth.org/news-and-events	565	58124.72399752022	0.11374985936368821	0.5805145995952588	3	0.006865514846398616	0.1567250360886211
https://www.uwhealth.org/mychart	55	7273.977643672002	0.02844570106190165	0.3969948596283116	3	0.0008872443601949058	0.5468013468013468
https://www.uwhealth.org/telehealth-services-for-patients	547	30708.773964433225	0.11376959854842006	0.5775093471383377	3	0.006250512660761019	0.16768788798039255
https://www.uwhealth.org/billing-insurance	580	93469.55575205345	0.11391090502276874	0.5830429732868757	3	0.008459552132568755	0.14919897564171283
https://www.uwhealth.org/diversity-equity-inclusion	540	48680.71034591664	0.11063983253276335	0.5760183591508893	3	0.00647604298402551	0.16525802240087956
https://www.uwhealth.org/welcome-center	66	12233.39586541808	0.029921442851266425	0.4025661587810746	3	0.0011820003715252959	0.5613053613053613
https://www.uwhealth.org/providers	547	29082.54970891343	0.11362304656356656	0.5775093471383377	3	0.006189295956351265	0.16690439359543563
https://www.uwhealth.org/pharmacy-services	572	66574.31294405958	0.11560881585473294	0.5816917728852838	3	0.007109171874324542	0.16376005780559197
https://www.uwhealth.org/classes-support-groups-registration	559	51584.99447935106	0.11354515338632991	0.5795093795093795	3	0.006706361681820243	0.1589179346118581
https://www.uwhealth.org/locations	552	31874.326704502553	0.11374146210031962	0.5783410138248848	3	0.006250098260457513	0.16447697204029565
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_social-linkedin.c238bca457330635e7cc735230c2a5bd.svg	518	25131.81999784494	0.0997043213392036	0.565156206023079	3	0.005873929659842811	0.09211892190615595
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_social-instagram.b3f2be15ea51e269db0c287d33c9b65d.svg	518	25131.81999784494	0.09970432133920361	0.565156206023079	3	0.005873929659842811	0.09211892190615595
https://www.uwhealth.org/contactus/main/11112	534	28964.88050894767	0.10091332700540052	0.5766800689259046	2	0.006094307817291118	0.09065356859273001
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_card-bg-1.994edf2b03630ef592463d31a88f945a.svg	103	762.5362808821918	0.020159808902171818	0.4029700983343367	3	0.001236825567087528	0.10641538168665525
https://www.uwhealth.org/services/neurosurgery	80	9016.940717075515	0.033555798752793284	0.4070545307115346	3	0.0012026473797558802	0.5591772151898734
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_search.1997b1a3d8257b914d83865d4928d163.svg	518	25131.81999784494	0.09970432133920361	0.565156206023079	3	0.005873929659842811	0.09211892190615595
https://www.uwhealth.org/services/heart-care?category=stuff	62	129.53089384008572	0.031202828439881362	0.40071841947715026	3	0.000715154368763945	0.5748281332628239
https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_hero-generic-1.7deb22d32304b3539f09756e5ec5c50f.svg	29	54.35939174150285	0.0056741394584726036	0.3760299625468165	3	0.0004119912973035457	0.16009852216748768
https://www.uwhealth.org/services/orthocare-now	544	25264.959106284157	0.11375570183868201	0.5770114942528736	3	0.006128600913663796	0.16952388690282744
