,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
0,http://www.unitypoint.org/blankchildrens/Default.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,177,0,0.0,2,,7,7,0,0.74,0,0,0,0,0,0,,,,,,0.081,,https://www.unitypoint.org/blankchildrens/Default.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/blankchildrens/Default.aspx,2022-01-21 09:02:24
1,http://www.unitypoint.org/blankchildrens/default.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,177,0,0.0,2,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.074,,https://www.unitypoint.org/blankchildrens/default.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/blankchildrens/default.aspx,2022-01-21 09:02:59
2,http://www.unitypoint.org/cedarrapids/default.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,174,0,0.0,3,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.076,,https://www.unitypoint.org/cedarrapids/default.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/cedarrapids/default.aspx,2022-01-21 09:07:14
3,http://www.unitypoint.org/clinics/Patient-Centered-Medical-Home.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,192,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.075,,https://www.unitypoint.org/clinics/Patient-Centered-Medical-Home.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/clinics/Patient-Centered-Medical-Home.aspx,2022-01-21 09:07:30
4,http://www.unitypoint.org/desmoines/classes-and-events-list.aspx?id=06328734-e072-4e5e-ade9-f2950da28ca2,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,228,0,0.0,3,,7,7,0,0.74,0,0,0,0,0,0,,,,,,0.094,,https://www.unitypoint.org/desmoines/classes-and-events-list.aspx?id=06328734-e072-4e5e-ade9-f2950da28ca2,HTTP Redirect,,1.1,http://www.unitypoint.org/desmoines/classes-and-events-list.aspx?id=06328734-e072-4e5e-ade9-f2950da28ca2,2022-01-21 09:06:35
5,http://www.unitypoint.org/desmoines/default.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,172,0,0.0,3,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.073,,https://www.unitypoint.org/desmoines/default.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/desmoines/default.aspx,2022-01-21 09:03:47
6,http://www.unitypoint.org/desmoines/rights-and-responsibilities.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,192,0,0.0,3,,3,3,0,0.32,0,0,0,0,0,0,,,,,,0.053,,https://www.unitypoint.org/desmoines/rights-and-responsibilities.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/desmoines/rights-and-responsibilities.aspx,2022-01-21 09:04:45
7,http://www.unitypoint.org/desmoines/transforming-emergency-amp-critical-care.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,205,0,0.0,2,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.077,,https://www.unitypoint.org/desmoines/transforming-emergency-amp-critical-care.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/desmoines/transforming-emergency-amp-critical-care.aspx,2022-01-21 09:02:35
8,http://www.unitypoint.org/desmoines/visitors.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,173,0,0.0,2,,14,14,0,1.49,0,0,0,0,0,0,,,,,,0.072,,https://www.unitypoint.org/desmoines/visitors.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/desmoines/visitors.aspx,2022-01-21 09:01:57
9,http://www.unitypoint.org/dubuque/default.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,170,0,0.0,3,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.075,,https://www.unitypoint.org/dubuque/default.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/dubuque/default.aspx,2022-01-21 09:06:00
10,http://www.unitypoint.org/fortdodge/default.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,172,0,0.0,3,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.044,,https://www.unitypoint.org/fortdodge/default.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/fortdodge/default.aspx,2022-01-21 09:04:58
11,http://www.unitypoint.org/homecare/Default.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,171,0,0.0,3,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.075,,https://www.unitypoint.org/homecare/Default.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/homecare/Default.aspx,2022-01-21 09:06:52
12,http://www.unitypoint.org/livewell/article.aspx?id=e153f1d7-3469-4d34-916a-b712479a78fe&Have+the+Stomach+Flu%3F+4+Ways+to+Treat+Symptoms+at+Home,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,272,0,0.0,3,,4,2,0,0.21,0,0,0,0,0,0,,,,,,0.084,,https://www.unitypoint.org/livewell/article.aspx?id=e153f1d7-3469-4d34-916a-b712479a78fe&Have+the+Stomach+Flu%3F+4+Ways+to+Treat+Symptoms+at+Home,HTTP Redirect,,1.1,http://www.unitypoint.org/livewell/article.aspx?id=e153f1d7-3469-4d34-916a-b712479a78fe&Have+the+Stomach+Flu%3F+4+Ways+to+Treat+Symptoms+at+Home,2022-01-21 09:04:53
13,http://www.unitypoint.org/peoria/default.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,169,0,0.0,3,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.07,,https://www.unitypoint.org/peoria/default.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/peoria/default.aspx,2022-01-21 09:04:04
14,http://www.unitypoint.org/quadcities/default.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,173,0,0.0,3,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.087,,https://www.unitypoint.org/quadcities/default.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/quadcities/default.aspx,2022-01-21 09:05:29
15,http://www.unitypoint.org/siouxcity/Default.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,172,0,0.0,3,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.072,,https://www.unitypoint.org/siouxcity/Default.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/siouxcity/Default.aspx,2022-01-21 09:04:43
16,http://www.unitypoint.org/waterloo/default.aspx,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,171,0,0.0,3,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.076,,https://www.unitypoint.org/waterloo/default.aspx,HTTP Redirect,,1.1,http://www.unitypoint.org/waterloo/default.aspx,2022-01-21 09:05:07
17,https://unitypoint.org/filesimages/Employees/Compatibility-view-settings-for-Internet-Explorer11.pdf,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,227,0,0.0,2,,1,1,0,0.11,0,0,0,0,0,0,,,,,,0.105,,https://www.unitypoint.org/filesimages/Employees/Compatibility-view-settings-for-Internet-Explorer11.pdf,HTTP Redirect,,1.1,https://unitypoint.org/filesimages/Employees/Compatibility-view-settings-for-Internet-Explorer11.pdf,2022-01-21 09:03:13
