"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.bswhealth.com/","text/html; charset=utf-8","200","OK","Indexable","","Welcome to Baylor Scott & White Health","38","355","Baylor Scott & White Health has a strong commitment to innovation, collaboration, integrity and compassion for patients. How can we help you?","141","889","Find a Doctor,Location & Visitor Information,Find care that's right for you","75","","0","","0","Your health and safety are our priority","39","Patient Tools","13","","","","https://www.bswhealth.com/","","","","","","75668","395","3.572","0","","228","223","0","96.960","36","23","0","20","17","0","","","","","b49f205f1d41b562a1a688fbd86b9258","0.858","Fri, 21 Jan 2022 13:55:42 GMT","","","","1.1","https://www.bswhealth.com/","2022-01-21 08:55:44"
"https://www.bswhealth.com/_layouts/15/BSWHWeb2019WebParts/js/HPProvSearch/HPProvSearchCtrl.js?v=18","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","6212","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.059","Fri, 07 Jan 2022 02:17:03 GMT","","","","1.1","https://www.bswhealth.com/_layouts/15/BSWHWeb2019WebParts/js/HPProvSearch/HPProvSearchCtrl.js?v=18","2022-01-21 08:55:45"
"https://www.bswhealth.com/Pages/virtual-care.aspx","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","155","0","0.000","1","","229","227","0","98.700","0","0","0","0","0","0","","","","","","0.197","","https://www.bswhealth.com/virtual-care","HTTP Redirect","","1.1","https://www.bswhealth.com/Pages/virtual-care.aspx","2022-01-21 08:55:45"
"https://www.bswhealth.com/Style%20Library/en-US/Core%20Styles/rca.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5154","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.202","Tue, 07 Jun 2016 15:44:06 GMT","","","","1.1","https://www.bswhealth.com/Style%20Library/en-US/Core%20Styles/rca.css","2022-01-21 08:55:45"
"https://www.bswhealth.com/privacy-and-patient-rights/pages/default.aspx","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","170","0","0.000","1","","230","230","0","100.000","0","0","0","0","0","0","","","","","","0.183","","https://www.bswhealth.com/privacy-and-patient-rights/","HTTP Redirect","","1.1","https://www.bswhealth.com/privacy-and-patient-rights/pages/default.aspx","2022-01-21 08:55:45"
"https://www.bswhealth.com/sitecollectionimages/2018Images/homepage/phone-frame-top.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","18968","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.250","Wed, 20 Mar 2019 01:56:56 GMT","","","","1.1","https://www.bswhealth.com/sitecollectionimages/2018Images/homepage/phone-frame-top.png","2022-01-21 08:55:45"
"https://www.bswhealth.com/_layouts/15/assetpickers.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","68292","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.226","Wed, 12 May 2021 01:42:00 GMT","","","","1.1","https://www.bswhealth.com/_layouts/15/assetpickers.js","2022-01-21 08:55:45"
"https://www.bswhealth.com/_layouts/15/1033/initstrings.js?rev=QlrsSf5h%2FOGLBBXCeyAwlw%3D%3DTAG0","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","23648","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.256","Fri, 30 Apr 2021 19:00:12 GMT","","","","1.1","https://www.bswhealth.com/_layouts/15/1033/initstrings.js?rev=QlrsSf5h%2FOGLBBXCeyAwlw%3D%3DTAG0","2022-01-21 08:55:46"
"https://www.bswhealth.com/patient-tools/","text/html; charset=utf-8","200","OK","Indexable","","Patient and Visitor Tools | Baylor Scott & White Health","55","475","From visiting hours to medical records, find answers to your questions about Baylor Scott & White Health with these one-click helpful resources.","144","892","","0","Patient and Visitor Tools","25","","0","Baylor Scott & White Health","27","Make an appointment","19","","","","https://www.bswhealth.com/patient-tools/","","","","","","87090","1076","8.242","1","","228","223","0","96.960","49","39","0","16","14","0","","","","","baafb926872a5ae5e3fe0294987708c6","0.627","Fri, 21 Jan 2022 13:55:43 GMT","","","","1.1","https://www.bswhealth.com/patient-tools/","2022-01-21 08:55:45"
"https://www.bswhealth.com/patient-tools/pages/request-medical-records.aspx","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","180","0","0.000","1","","26","26","0","11.300","0","0","0","0","0","0","","","","","","0.188","","https://www.bswhealth.com/patient-tools/request-medical-records","HTTP Redirect","","1.1","https://www.bswhealth.com/patient-tools/pages/request-medical-records.aspx","2022-01-21 08:55:47"
"https://www.bswhealth.com/_layouts/15/blank.js?rev=TS1KWtjOvWTuPnDcT1Fzvw%3D%3DTAG0","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","454","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.183","Wed, 12 May 2021 01:43:16 GMT","","","","1.1","https://www.bswhealth.com/_layouts/15/blank.js?rev=TS1KWtjOvWTuPnDcT1Fzvw%3D%3DTAG0","2022-01-21 08:55:47"
"https://www.bswhealth.com/pages/where-to-go-for-covid-symptoms.aspx","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","173","0","0.000","1","","232","230","0","100.000","0","0","0","0","0","0","","","","","","0.188","","https://www.bswhealth.com/where-to-go-for-covid-symptoms","HTTP Redirect","","1.1","https://www.bswhealth.com/pages/where-to-go-for-covid-symptoms.aspx","2022-01-21 08:55:47"
"https://www.bswhealth.com/SiteCollectionImages/2018Images/homepage/safecare-vid-th.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","41482","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.257","Thu, 12 Nov 2020 20:39:07 GMT","","","","1.1","https://www.bswhealth.com/SiteCollectionImages/2018Images/homepage/safecare-vid-th.jpg","2022-01-21 08:55:47"
"https://www.bswhealth.com/_layouts/15/BSWHWeb2019WebParts/js/BSW2019Service.js?v=18","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","51668","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.231","Fri, 07 Jan 2022 02:17:03 GMT","","","","1.1","https://www.bswhealth.com/_layouts/15/BSWHWeb2019WebParts/js/BSW2019Service.js?v=18","2022-01-21 08:55:47"
"https://www.bswhealth.com/ScriptResource.axd?d=s8dxlTvREDyi6ggeY59TW0UEbxGvNX7KqzXKeCxeHRQTP-H-3athTMskzJ3qauG1bnjpxsFktUyYBlma1zEEs1kAZ3MyBBq5Y5e_r280_O6IM36U8BS47RsRDi8srDWFMtgm-jCuHsxsyk0PiH-vs4T4CROxXLl-Ldd1aj2J-_pJQe9zVoAc3UjvbhJVxLXK0&t=ffffffff8333b97c","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","25609","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.243","Fri, 21 Jan 2022 10:54:00 GMT","","","","1.1","https://www.bswhealth.com/ScriptResource.axd?d=s8dxlTvREDyi6ggeY59TW0UEbxGvNX7KqzXKeCxeHRQTP-H-3athTMskzJ3qauG1bnjpxsFktUyYBlma1zEEs1kAZ3MyBBq5Y5e_r280_O6IM36U8BS47RsRDi8srDWFMtgm-jCuHsxsyk0PiH-vs4T4CROxXLl-Ldd1aj2J-_pJQe9zVoAc3UjvbhJVxLXK0&t=ffffffff8333b97c","2022-01-21 08:55:47"
"https://www.bswhealth.com/sitecollectionimages/2018Images/homepage/app-home-screen.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","64703","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.246","Fri, 12 Feb 2021 18:36:34 GMT","","","","1.1","https://www.bswhealth.com/sitecollectionimages/2018Images/homepage/app-home-screen.png","2022-01-21 08:55:47"
"https://www.bswhealth.com/_layouts/15/BSWHWeb2019WebParts/js/BSW2019Common.js?v=18","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4869","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.205","Fri, 07 Jan 2022 02:17:03 GMT","","","","1.1","https://www.bswhealth.com/_layouts/15/BSWHWeb2019WebParts/js/BSW2019Common.js?v=18","2022-01-21 08:55:48"
"https://www.bswhealth.com/ways-to-give/","text/html; charset=utf-8","200","OK","Indexable","","Ways to Give","12","118","Our foundations are not-for-profit organizations established for the benefit of the communities we serve in Central and North Texas.","132","811","","0","Ways to Give","12","","0","Baylor Scott & White Health","27","Supporting community health","27","","","","https://www.bswhealth.com/ways-to-give/","","","","","","71305","480","4.934","1","","451","223","0","96.960","27","19","0","20","18","0","","","","","dcb8990370b012d5a9105b927ae915b2","0.574","Fri, 21 Jan 2022 13:55:46 GMT","","","","1.1","https://www.bswhealth.com/ways-to-give/","2022-01-21 08:55:48"
"https://www.bswhealth.com/_layouts/15/1033/styles/Themable/corev15.css?rev=81LKB2rtyOe2nhEYl18yiw%3D%3DTAG0","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","340183","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.051","Fri, 23 Apr 2021 23:39:48 GMT","","","","1.1","https://www.bswhealth.com/_layouts/15/1033/styles/Themable/corev15.css?rev=81LKB2rtyOe2nhEYl18yiw%3D%3DTAG0","2022-01-21 08:55:49"
"https://www.bswhealth.com/research/","text/html; charset=utf-8","200","OK","Indexable","","Research at Baylor Scott & White Health | Baylor Scott & White Health","69","617","Baylor Scott & White Research Institute is our research and development arm with research frequently published in major scientific journals.","140","866","","0","Research","8","","0","Baylor Scott & White Research Institute","39","Our patients and community members are at the heart of everything we do at BSWRI","80","","","","https://www.bswhealth.com/research/","","","","","","130631","2729","13.802","1","","249","230","0","100.000","48","30","0","49","36","0","","","","","ac1a1b2ad7865a3e24b2a700318b44bd","0.834","Fri, 21 Jan 2022 13:55:46 GMT","","","","1.1","https://www.bswhealth.com/research/","2022-01-21 08:55:48"
"https://www.bswhealth.com/qualityalliance/","text/html; charset=utf-8","200","OK","Indexable","","Baylor Scott & White Quality Alliance | Baylor Scott & White Health","67","585","Baylor Scott &​​ White Quality Allia​nce is an accountable care organization (ACO) affiliated with Baylor Scott & White Health.","127","765","","0","Baylor Scott & White Quality Alliance","37","","0","","0","For providers","13","","","","https://www.bswhealth.com/qualityalliance/","","","","","","109459","1917","12.114","1","","230","226","0","98.260","95","85","0","22","20","0","","","","","4c5c57ab9a9ef3e6fc0ebb99b5c93e14","1.276","Fri, 21 Jan 2022 13:55:47 GMT","","","","1.1","https://www.bswhealth.com/qualityalliance/","2022-01-21 08:55:49"
"https://www.bswhealth.com/privacy-and-patient-rights/pages/notice-of-non-discrimination.aspx","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","198","0","0.000","1","","230","230","0","100.000","0","0","0","0","0","0","","","","","","0.197","","https://www.bswhealth.com/privacy-and-patient-rights/notice-of-non-discrimination","HTTP Redirect","","1.1","https://www.bswhealth.com/privacy-and-patient-rights/pages/notice-of-non-discrimination.aspx","2022-01-21 08:55:50"
