"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://mhealthfairview.org/","text/html; charset=utf-8","200","OK","Indexable","","M Health Fairview","17","158","","0","0","","0","Heal more. Hurt less.","21","COVID-19 Safety Updates","23","Healthcare founded in academics","31","600+","4","","","","","","","","","","187032","465","1.973","0","","1042","520","0","93.190","41","23","0","16","11","0","","","","","d68eb73e3759dadf22ada4ca815a2f65","0.816","","","","","1.1","https://mhealthfairview.org/","2022-02-04 09:39:44"
"https://mhealthfairview.org/patient-relations","text/html; charset=utf-8","200","OK","Indexable","","Patient Relations","17","149","","0","0","","0","Tell Us How We’re Doing","23","How would you like to contact us?","33","Send Us a Message","17","Give Us a Call","14","","","","","","","","","","150202","216","1.502","1","","525","520","0","93.190","32","20","0","18","13","0","","","","","a29e3fa341c527cc33e5e71a03c4dfc5","0.276","","","","","1.1","https://mhealthfairview.org/patient-relations","2022-02-04 09:39:45"
"https://mhealthfairview.org/careers","text/html; charset=utf-8","200","OK","Indexable","","Careers","7","70","","0","0","","0","Careers","7","Our Commitment to Equity","24","","0","","0","","","","","","","","","","135992","157","1.336","1","","526","520","0","93.190","33","21","0","19","14","0","","","","","67a2cc31c6462b2e12bed93c7e3ddb34","0.285","","","","","1.1","https://mhealthfairview.org/careers","2022-02-04 09:39:45"
"https://mhealthfairview.org/-/jssmedia/Images/COVID/covid_img_updated.ashx?hash=E2E14C4C51ECB403894B54D07877458D","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","27871","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.236","Mon, 22 Mar 2021 14:08:06 GMT","","","","1.1","https://mhealthfairview.org/-/jssmedia/Images/COVID/covid_img_updated.ashx?hash=E2E14C4C51ECB403894B54D07877458D","2022-02-04 09:39:46"
"https://mhealthfairview.org/volunteering","text/html; charset=utf-8","200","OK","Indexable","","Volunteering","12","111","","0","0","","0","Becoming a Volunteer","20","","0","Getting Started","15","Frequently Asked Questions","26","","","","","","","","","","174164","1076","4.869","1","","1046","520","0","93.190","32","20","0","43","31","0","","","","","199841162dc39a7a15614bea275c5b99","1.004","","","","","1.1","https://mhealthfairview.org/volunteering","2022-02-04 09:39:45"
"https://mhealthfairview.org/covid19","text/html; charset=utf-8","200","OK","Indexable","","COVID-19 Resource Hub","21","224","","0","0","","0","COVID-19 Resource Hub","21","Vaccine Information","19","COVID-19 Therapies","18","Testing Information and Locations","33","","","","","","","","","","150313","824","4.104","1","","154","150","0","26.880","42","30","0","17","12","0","","","","","95060b59887c3cee8516c0c0e36c805d","0.627","","","","","1.1","https://mhealthfairview.org/covid19","2022-02-04 09:39:46"
"https://mhealthfairview.org/dist/MHealthFairviewOrg/static/css/main.0da8b3ff.chunk.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","27661","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.053","Tue, 07 Dec 2021 13:02:54 GMT","","","","1.1","https://mhealthfairview.org/dist/MHealthFairviewOrg/static/css/main.0da8b3ff.chunk.css","2022-02-04 09:39:47"
"https://mhealthfairview.org/dist/MHealthFairviewOrg/static/js/2.6747e018.chunk.js","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","294717","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.043","Tue, 07 Dec 2021 13:02:54 GMT","","","","1.1","https://mhealthfairview.org/dist/MHealthFairviewOrg/static/js/2.6747e018.chunk.js","2022-02-04 09:39:47"
"https://mhealthfairview.org/for-medical-professionals","text/html; charset=utf-8","200","OK","Indexable","","For Medical Professionals","25","227","","0","0","","0","For Medical Professionals","25","","0","Referral Contacts and Resources","31","Refer by Phone","14","","","","","","","","","","196071","2043","7.655","1","","524","520","0","93.190","42","28","0","28","23","0","","","","","2aa324cf310fb5fd87417834f2323813","1.125","","","","","1.1","https://mhealthfairview.org/for-medical-professionals","2022-02-04 09:39:45"
"https://mhealthfairview.org/giving","text/html; charset=utf-8","200","OK","Indexable","","Giving","6","57","","0","0","","0","Your Gift Matters","17","Support our Masonic Children’s Hospital","39","Support community health and well-being","39","Ways to Support M Health Fairview","33","","","","","","","","","","170740","772","3.672","1","","524","520","0","93.190","39","27","0","24","18","0","","","","","a780536650dedf6581a69ff8f25a803c","0.671","","","","","1.1","https://mhealthfairview.org/giving","2022-02-04 09:39:46"
"https://mhealthfairview.org/get-care","text/html; charset=utf-8","200","OK","Indexable","","Get Care","8","79","","0","0","","0","What kind of care do you need?","30","","0","Get Care Today","14","Schedule a Visit","16","","","","","","","","","","274438","211","0.775","1","","524","520","0","93.190","36","22","0","17","12","0","","","","","1a86612ac027ce880d0f2ae36db1761e","1.719","","","","","1.1","https://mhealthfairview.org/get-care","2022-02-04 09:39:45"
"https://mhealthfairview.org/-/media/MHealthFairview/Project/MHealthFairviewOrg/PDFs/Language-Services.ashx","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","266776","0","0.000","1","","5022","558","0","100.000","0","0","0","0","0","0","","","","","","0.241","Mon, 31 Aug 2020 18:25:50 GMT","","","","1.1","https://mhealthfairview.org/-/media/MHealthFairview/Project/MHealthFairviewOrg/PDFs/Language-Services.ashx","2022-02-04 09:39:47"
"https://mhealthfairview.org/resources","text/html; charset=utf-8","200","OK","Indexable","","Resources & Information","23","217","","0","0","","0","Resources & Information","23","COVID-19 Resources","18","Additional Resources","20","","0","","","","","","","","","","132091","181","1.498","1","","522","520","0","93.190","37","22","0","16","11","0","","","","","5255f783af6137c2b9af653574e1075b","0.285","","","","","1.1","https://mhealthfairview.org/resources","2022-02-04 09:39:47"
"https://mhealthfairview.org/dist/MHealthFairviewOrg/static/js/main.b7b939d9.chunk.js","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","128222","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.616","Tue, 07 Dec 2021 13:02:54 GMT","","","","1.1","https://mhealthfairview.org/dist/MHealthFairviewOrg/static/js/main.b7b939d9.chunk.js","2022-02-04 09:39:48"
"https://mhealthfairview.org/providers","text/html; charset=utf-8","200","OK","Indexable","","Find a Provider","15","135","","0","0","","0","Find a Provider","15","","0","Common Search Terms","19","","0","","","","","","","","","","202734","86","0.681","1","","524","520","0","93.190","40","28","0","16","11","0","","","","","aca262bece9c35f63fc0f9b85a58bbe6","0.966","","","","","1.1","https://mhealthfairview.org/providers","2022-02-04 09:39:47"
"https://mhealthfairview.org/get-care/schedule-visit","text/html; charset=utf-8","200","OK","Indexable","","Schedule a Visit","16","142","","0","0","","0","Schedule a Virtual Urgent Care Visit","36","","0","","0","","0","","","","","","","","","","124822","86","1.061","1","","6","6","0","1.080","32","21","0","16","11","0","","","","","bcb0560bac4309d40f6d3ae80e00e7f9","0.995","","","","","1.1","https://mhealthfairview.org/get-care/schedule-visit","2022-02-04 09:39:47"
"https://mhealthfairview.org/About-Us","text/html; charset=utf-8","200","OK","Indexable","","About Us","8","81","","0","0","","0","About Us","8","Research & Clinical Trials","26","Healthcare founded in academics","31","600+","4","","","","","","","","","","137863","391","2.450","1","","521","520","0","93.190","38","21","0","16","11","0","","","","","7e13abc0ed0d6bf2a1a4a8d86a5ccf91","0.539","","","","","1.1","https://mhealthfairview.org/About-Us","2022-02-04 09:39:48"
"https://mhealthfairview.org/-/jssmedia/Images/Miscellaneous/MHF-Website-Hero-Image.ashx?hash=393550AD6C4FD439415DCA668B60DA2C","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","431836","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.310","Wed, 08 Sep 2021 13:55:33 GMT","","","","1.1","https://mhealthfairview.org/-/jssmedia/Images/Miscellaneous/MHF-Website-Hero-Image.ashx?hash=393550AD6C4FD439415DCA668B60DA2C","2022-02-04 09:39:49"
"https://mhealthfairview.org/newsroom","text/html; charset=utf-8","200","OK","Indexable","","Newsroom","8","94","","0","0","","0","Newsroom","8","About Us","8","Media Contact Information","25","Media Escorts","13","","","","","","","","","","146324","406","2.332","1","","522","520","0","93.190","38","26","0","18","13","0","","","","","47f476a1dd9a0e05b50b72044e32942d","0.527","","","","","1.1","https://mhealthfairview.org/newsroom","2022-02-04 09:39:49"
"https://mhealthfairview.org/sitemap","text/html; charset=utf-8","200","OK","Indexable","","Sitemap","7","73","","0","0","","0","Sitemap","7","","0","","0","","0","","","","","","","","","","129040","160","1.283","1","","521","520","0","93.190","71","44","0","16","11","0","","","","","8df388a4e3bb17997c96491227f30023","2.012","","","","","1.1","https://mhealthfairview.org/sitemap","2022-02-04 09:39:47"
"https://mhealthfairview.org/dist/MHealthFairviewOrg/static/css/2.5f066c24.chunk.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3446","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.064","Tue, 07 Dec 2021 13:02:54 GMT","","","","1.1","https://mhealthfairview.org/dist/MHealthFairviewOrg/static/css/2.5f066c24.chunk.css","2022-02-04 09:39:49"
"https://mhealthfairview.org/billing","text/html; charset=utf-8","200","OK","Indexable","","Pay a Bill","10","83","","0","0","","0","Pay your bills anytime with ease","32","Billing Information & Financial Services","40","Pay a Bill FAQs","15","","0","","","","","","","","","","155803","630","3.028","1","","1043","520","0","93.190","56","43","0","21","16","0","","","","","5c6dda2b460832e25d88ad038c664deb","0.293","","","","","1.1","https://mhealthfairview.org/billing","2022-02-04 09:39:49"
"https://mhealthfairview.org/sitecore/content/MHealthFairview/Shared/Blog/Blogs/new-m-health-fairview-smartphone-app-released","text/html; charset=utf-8","200","OK","Indexable","","New M Health Fairview app will help you get the care you need","61","551","","0","0","","0","New M Health Fairview app will help you get the care you need","61","","0","Tags","4","","0","","","","","","","","","","141374","602","2.995","1","","2","2","0","0.360","34","23","0","18","12","0","","","","","b72667438787064c8a94e705483e901d","0.552","","","","","1.1","https://mhealthfairview.org/sitecore/content/MHealthFairview/Shared/Blog/Blogs/new-m-health-fairview-smartphone-app-released","2022-02-04 09:39:49"
"https://mhealthfairview.org/symptom-checker","text/html; charset=utf-8","200","OK","Indexable","","Check Your Symptoms","19","203","","0","0","","0","","0","","0","Check your symptoms","19","","0","","","","","","","","","","123811","54","0.920","1","","522","520","0","93.190","32","20","0","16","11","0","","","","","3c283521fa20e4a517b43884fe91062e","0.203","","","","","1.1","https://mhealthfairview.org/symptom-checker","2022-02-04 09:39:50"
"https://mhealthfairview.org/research","text/html; charset=utf-8","200","OK","Indexable","","Research and Clinical Trials","28","249","","0","0","","0","Research & Clinical Trials","26","Questions?","10","1,000","5","14,000","6","","","","","","","","","","132504","322","2.110","1","","525","520","0","93.190","33","21","0","17","12","0","","","","","1131a40cff9ef35df27d224cba60c543","0.785","","","","","1.1","https://mhealthfairview.org/research","2022-02-04 09:39:50"
