Node	Betweenness	Eigenvector	Closeness	Eccentricity	PageRank
https://mhealthfairview.org/	10997.743124699782	0.12192499137369847	0.6247228381374723	3	0.008365477039213478
https://mhealthfairview.org/patient-relations	14012.69765560398	0.12193850977335363	0.6257634647418101	3	0.008651077443329698
https://mhealthfairview.org/careers	13724.609319130584	0.1219412056384349	0.6257634647418101	3	0.008568718430685355
https://mhealthfairview.org/-/jssmedia/Images/COVID/covid_img_updated.ashx?hash=E2E14C4C51ECB403894B54D07877458D	832.9464277555662	0.03294550923371056	0.4618852459016393	3	0.00222249465864058
https://mhealthfairview.org/volunteering	28810.00523625357	0.12202263517641992	0.6313725490196078	3	0.00983736866496134
https://mhealthfairview.org/covid19	4076.998843391684	0.05357125466172202	0.5008888888888889	3	0.0031027366140781924
https://mhealthfairview.org/dist/MHealthFairviewOrg/static/css/main.0da8b3ff.chunk.css	8907.471402101966	0.10865475232318558	0.6115029842647857	3	0.007918664186756927
https://mhealthfairview.org/dist/MHealthFairviewOrg/static/js/2.6747e018.chunk.js	8907.471402101966	0.10865475232318558	0.6115029842647857	3	0.007918664186756927
https://mhealthfairview.org/for-medical-professionals	21062.57093170908	0.12198538009221901	0.6285554935861685	3	0.009108090743981613
https://mhealthfairview.org/giving	20874.393664776228	0.1219799272720284	0.6282051282051282	3	0.009262987545191064
https://mhealthfairview.org/get-care	9883.513952787396	0.12191873811081927	0.624376731301939	3	0.00825860333786885
https://mhealthfairview.org/-/media/MHealthFairview/Project/MHealthFairviewOrg/PDFs/Language-Services.ashx	16328.681282997166	0.11195851151033179	0.6645047169811321	2	0.00884283370884849
https://mhealthfairview.org/resources	9884.514424151996	0.12191873145141369	0.624376731301939	3	0.008258649484307878
https://mhealthfairview.org/dist/MHealthFairviewOrg/static/js/main.b7b939d9.chunk.js	8907.471402101966	0.10865475232318558	0.6115029842647857	3	0.007918664186756927
https://mhealthfairview.org/providers	9918.195507735994	0.12191926740548634	0.624376731301939	3	0.008261768276304683
https://mhealthfairview.org/get-care/schedule-visit	1134.851372051372	0.02823462518848671	0.4257650170003778	3	0.0008403609319211258
https://mhealthfairview.org/About-Us	9839.565003247042	0.12191980853740556	0.624376731301939	3	0.008239272827112279
https://mhealthfairview.org/-/jssmedia/Images/Miscellaneous/MHF-Website-Hero-Image.ashx?hash=393550AD6C4FD439415DCA668B60DA2C	0.0	0.00075646246550318	0.384641638225256	4	0.0001461034759777598
https://mhealthfairview.org/newsroom	13501.032803478596	0.12240455008863932	0.6268075639599555	3	0.008467345630642878
https://mhealthfairview.org/sitemap	9556.877765442643	0.12172777618735382	0.624031007751938	3	0.008198396851709441
https://mhealthfairview.org/dist/MHealthFairviewOrg/static/css/2.5f066c24.chunk.css	8907.471402101966	0.10865475232318558	0.6115029842647857	3	0.007918664186756927
https://mhealthfairview.org/billing	39047.24874392706	0.12204916478530042	0.6338582677165354	3	0.011479507665907772
https://mhealthfairview.org/sitecore/content/MHealthFairview/Shared/Blog/Blogs/new-m-health-fairview-smartphone-app-released	3375.5324649192435	0.028029663236527537	0.4246420497362472	3	0.0010762951798422504
https://mhealthfairview.org/symptom-checker	9885.014430741752	0.12191872367994938	0.624376731301939	3	0.008258709165201503
https://mhealthfairview.org/research	9883.513952787396	0.12191873054839429	0.624376731301939	3	0.00825867814524423
https://mhealthfairview.org/conditions	8942.172808259364	0.1219135085021992	0.624031007751938	3	0.008187922657224938
https://mhealthfairview.org/locations	9921.095785789284	0.1219192421211431	0.624376731301939	3	0.008258846727199091
https://mhealthfairview.org/-/media/MHealthFairview/Project/MHealthFairviewOrg/PDFs/giftform012318.ashx	0.0	0.0007568033084657159	0.38595890410958905	4	0.0001472457459928066
https://mhealthfairview.org/thecareforcancer	30167.784562000415	0.031142767020362828	0.44317734958710187	3	0.005178511631797383
https://mhealthfairview.org/locations?addressQuery=&page=1&placeId=&searchQuery=Hospital	0.6654405436054156	0.028158100944025034	0.42400300978179084	3	0.0006865993049271161
https://mhealthfairview.org/-/jssmedia/MHealthFairview/Project/Shared/NewBlogImages/2021/December/MHF_Blog_Omicron_Variant.ashx	40.46514481149118	0.015416880938440628	0.39502278303540134	4	0.0011068293445829632
https://mhealthfairview.org/blog	10675.494206322497	0.12238882428192147	0.6257634647418101	3	0.008253300455080208
https://prd-cd.mhealthfairview.org/-/media/Files/No-Surprise-Billing-Translations/525543_Uninsured-and-Self-Py-Patients-Your-Right-to-a-Good-Faith-Estimate_Somali.ashx	0.0	0.0007572329001908599	0.3880853994490358	4	0.0001501630676480435
https://mhealthfairview.org/blog/journey-clinic-home-away-from-home-for-family-fighting-cancer-on-two-fronts	3385.3697110881617	0.029783116857231208	0.4319662706017631	3	0.00124083975548573
https://prd-cd.mhealthfairview.org/-/media/Files/No-Surprise-Billing-Translations/525559_Your-Rights-and-Protections-against-Surprise-Medical-Bills_Somali.ashx	0.0	0.0007572329001908599	0.3880853994490358	4	0.0001501630676480435
https://mhealthfairview.org/-/jssmedia/MHealthFairview/Project/MHealthFairviewOrg/Landing-page-images/Child-CC.ashx?hash=EA92EED8C4679F3A7D2BE371347ED5A3	0.0	0.00019320240382885082	0.30716816571272826	4	0.00018599628805714878
https://mhealthfairview.org/blog?page=1&searchQuery=Virtual%20Care	34.84021150812161	0.03185021612633286	0.43246354566385264	3	0.0009418977846258878
https://mhealthfairview.org/blog/Covid-19-Visitor-Restrictions-Hospitals-And-Clinics	12793.070947892027	0.04233969795874477	0.44722222222222224	3	0.003105701025255532
