Node	Betweenness	Eigenvector	Closeness	Eccentricity	PageRank
https://www.vumc.org/main/home	16937.989299670924	0.1301451508892382	0.6691042047531993	3	0.061017938177967045
https://www.vumc.org/main/core/misc/drupal.init.js?v=8.9.19	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/themes/custom/vanderbilt_d8/dist/css/multi-column-block.css?r2o6vf	0.0	0.0024023993372100797	0.40131578947368424	4	0.0006859879592088667
https://www.vumc.org/main/core/themes/classy/css/components/ui-dialog.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/psychiatry/	9.794540229885056	0.08799118917065327	0.5213675213675214	4	0.004822991183526648
https://www.vumc.org/main/sites/default/files/public_files/Starbrite.png	0.0	0.0024023993372100797	0.40131578947368424	4	0.0006859879592088667
https://www.vumc.org/main/themes/custom/main_vanderbilt_d8/dist/js/menus.js?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/core/themes/classy/css/components/pager.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/core/themes/stable/css/system/components/tree-child.module.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/themes/custom/vanderbilt_d8/dist/bootstrap/bootstrap-base.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/themes/custom/vanderbilt_d8/dist/js/list_custom.js?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/core/themes/classy/css/components/field.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/sites/default/files/public_files/Resources_Directory.png	0.0	0.0024023993372100797	0.40131578947368424	4	0.0006859879592088667
https://www.vumc.org/main/sites/default/files/public_files/PeopleFinder.png	0.0	0.0024023993372100797	0.40131578947368424	4	0.0006859879592088667
https://www.vumc.org/main/core/themes/classy/css/components/button.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/urology	0.0	0.0024023993372100797	0.40131578947368424	4	0.0006859879592088667
https://www.vumc.org/main/core/themes/classy/css/components/messages.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/core/themes/stable/css/system/components/resize.module.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/themes/custom/vanderbilt_d8/dist/bootstrap/bootstrap-dropdowns.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/core/themes/stable/css/system/components/system-status-counter.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/core/themes/stable/css/system/components/clearfix.module.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/core/themes/stable/css/system/components/tabledrag.module.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/core/themes/classy/css/components/exposed-filters.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/core/themes/classy/css/components/item-list.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/sites/default/files/public_files/email.png	0.0	0.0024023993372100797	0.40131578947368424	4	0.0006859879592088667
https://www.vumc.org/main/sites/default/files/public_files/Kronos.png	0.0	0.0024023993372100797	0.40131578947368424	4	0.0006859879592088667
https://www.vumc.org/main/themes/custom/vanderbilt_d8/dist/css/base.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
https://www.vumc.org/main/core/themes/classy/css/components/tabledrag.css?r2o6vf	0.0	0.007804928371435259	0.5006839945280438	3	0.0012487842503033336
