Node	Betweenness	Eigenvector	Closeness	Eccentricity	PageRank
https://healthcare.utah.edu/	110206.7009412162	0.03163166197075809	0.5377578824445309	3	0.0023321591794140885
https://healthcare.utah.edu/find-a-location/	71.35036532806265	0.0006179529555824231	0.4356326369728025	4	7.15180651632927e-05
https://healthcare.utah.edu/primarycare/index.php	507.6092575966917	0.0011588806380995714	0.44478428847392143	4	7.920223260313306e-05
https://healthcare.utah.edu/hospital/customer-service/parking.php	210198.05175111044	0.09918882929014623	0.7231091337346245	3	0.007633219270009511
https://healthcare.utah.edu/medical-services/	1696173.6231269143	0.10656874123392751	0.7701742160278746	3	0.010427859847041148
https://healthcare.utah.edu/brand/	461643.28225181403	0.10804059227240685	0.7497964721845319	3	0.008199572740276318
https://healthcare.utah.edu/hospital/	222783.18996623743	0.09920506589952231	0.727967329732578	3	0.007665657623729259
https://healthcare.utah.edu/pediatrics/index.php	289.8771111691086	0.00036172951658071254	0.4410919540229885	4	4.561600088256038e-05
https://healthcare.utah.edu/theme.2017.rebrand/css/theme.healthcare.css	206399.3879216636	0.09911484080203298	0.699493670886076	3	0.007680180528257471
https://healthcare.utah.edu/newsroom/	294653.98907587794	0.10678608461670869	0.7311458057687219	3	0.007958525561110038
https://healthcare.utah.edu/policies/	245453.8045106282	0.10659755765671873	0.7351336969535719	3	0.007834194685171951
https://healthcare.utah.edu/cardiovascular/index.php	405.9512337864836	0.0006853855143643527	0.44296593186372746	4	5.744477708791373e-05
https://healthcare.utah.edu/images/homebanners/gettyimages-1141330751.jpeg	0.0	7.16075474113276e-05	0.34972470096829317	4	2.9233305725184087e-05
https://healthcare.utah.edu/bill/financial-assistance.php	232699.29110008955	0.010999529253758553	0.4534711964549483	4	0.0016364552041761471
https://healthcare.utah.edu/hospital/rights.php	283203.1634664101	0.10127345080100482	0.7503054989816701	3	0.007951240938486535
https://healthcare.utah.edu/locations/	280926.5909998587	0.10644989869707155	0.7364072494669509	3	0.007896573124464002
https://healthcare.utah.edu/fad/	240461.78047571075	0.10467913903015036	0.7310490805662124	3	0.007756679049529553
https://healthcare.utah.edu/coronavirus/index.php	210.14192030751806	0.0005470009414564375	0.4340926944226237	4	6.356015253655139e-05
https://healthcare.utah.edu/rebrand/img/logos/uhealth-logo.svg	279657.3390881738	0.10133530722240408	0.7512234910277324	3	0.007941610610112696
https://healthcare.utah.edu/calendar/index.php	62.53876666534526	7.165852723428032e-05	0.3497689727197924	4	5.098994540558032e-05
https://healthcare.utah.edu/rebrand/js/fst-controller.js	250078.45708716896	0.10036342863594233	0.7155250550304286	3	0.00787914897971544
https://healthcare.utah.edu/theme.2017.rebrand/scripts/modernizr-custom.js	266314.1372794643	0.10132459219438976	0.7461517688360788	3	0.00791590642537782
https://healthcare.utah.edu/locations/patient-family-housing/	318772.2414869691	0.10610706080265325	0.7305658381808567	3	0.008126084618508616
https://healthcare.utah.edu/locations/hospital/services/lodging.php	2889.669749685349	0.005238586192922535	0.47041797905848304	4	0.00029817138551378714
https://healthcare.utah.edu/hospital/customer-service/interpreter.php	216948.06550880187	0.09954684699370091	0.7272009474930912	3	0.007685470303532644
https://healthcare.utah.edu/locations/index.php	24.483834345607544	0.00031355155826646823	0.4322590738423029	4	4.3482552046666655e-05
https://healthcare.utah.edu/patient-family-services/patient-rights/surprise-medical-bills/	268794.2301796316	0.10643820611732102	0.7315329626687848	3	0.007865549118892767
https://healthcare.utah.edu/images/homebanners/gettyimages-1073909084.jpg	0.0	7.160754741132518e-05	0.34972470096829317	4	2.9233305725184087e-05
https://healthcare.utah.edu/webmaster.php	216011.7670546403	0.10677702481832599	0.7296976099300145	3	0.007737211369742964
https://healthcare.utah.edu/patient-family-services.php	221909.5532651855	0.09919954431816053	0.7278714436248683	3	0.0076589234547443895
https://healthcare.utah.edu/coronavirus/safety.php	26544.469568811874	0.010996373177788068	0.4505136148703734	3	0.00029355462321451424
https://healthcare.utah.edu/policies/privacy.php	312109.72556418856	0.10832336042035148	0.7545057345712726	3	0.008142690418042815
https://healthcare.utah.edu/bill/	308254.4137856741	0.10644342612271471	0.7323085078187119	3	0.007930457256166815
https://healthcare.utah.edu/primarycare/urgent.php	251732.68215412457	0.10644247807812214	0.7272009474930912	3	0.007795025086873077
https://healthcare.utah.edu/about/	402546.3898746029	0.10662906436157656	0.7387700534759358	3	0.008353482273731056
https://healthcare.utah.edu/{{%20baseurl%20}}/index.html	0.24734231041814317	0.0003537200071626491	0.4315501757126123	4	3.98196252488855e-05
https://healthcare.utah.edu/healthfeed/index.php	1620.2188876313207	0.003547579802778435	0.36849826620432113	4	0.0003576636301259804
https://healthcare.utah.edu/locations/hospital/emergency-room.php	9621.800276933145	0.011987544223693835	0.45332239540607056	4	0.00029323635486723943
https://healthcare.utah.edu/policies/discrimination.php	301064.7255641873	0.10832225265418703	0.7542997542997543	3	0.00809352394937286
https://healthcare.utah.edu/medical-services/index.php	28.05590161615341	0.0003417294442712725	0.43236053516939205	4	5.290725449104337e-05
https://healthcare.utah.edu/theme.2017.rebrand/css/sofia-fonts.css	251967.53565944187	0.10087859850637364	0.7171966255678132	3	0.007909048334726266
https://healthcare.utah.edu/clinicaltrials/	243289.8456407745	0.10519901864652097	0.7337670960031868	3	0.007778089882100848
https://healthcare.utah.edu/hospital/stay.php	210198.05175111044	0.09918882929014622	0.7231091337346245	3	0.007633219270009511
https://healthcare.utah.edu/womenshealth/index.php	413.515015741284	0.0007888172059636608	0.4434636064521306	4	6.93003424012225e-05
https://healthcare.utah.edu/images/homebanners/gettyimages-1051247498.jpg	0.0	7.160754741132273e-05	0.34972470096829317	4	2.9233305725184087e-05
https://healthcare.utah.edu/theme.2017.rebrand/scripts/app.js	266314.1372794643	0.10132459219438979	0.7461517688360788	3	0.00791590642537782
https://healthcare.utah.edu/rebrand/img/logos/uofu-logo.svg	264892.70416868915	0.1013080740311979	0.7453466414890747	3	0.007910141736038427
https://healthcare.utah.edu/images/homebanners/gettyimages-1251510968.jpg	0.0	7.160754741132073e-05	0.34972470096829317	4	2.9233305725184087e-05
https://healthcare.utah.edu/locations/parkway/index.php	5257.355753058523	0.00029427481748999434	0.42907058001397624	4	5.863642218520406e-05
https://healthcare.utah.edu/bariatricsurgery/index.php	5525.243827167931	0.00029239753473783546	0.43577004968062455	4	7.17577154911178e-05
https://healthcare.utah.edu/locations/orthopaedics/index.php	5530.101669672542	0.0004760684276103401	0.4305750350631136	4	8.313351586781162e-05
https://healthcare.utah.edu/burncenter/index.php	5235.546632177978	0.0003153488834931747	0.43556396311184675	4	5.403673947886369e-05
https://healthcare.utah.edu/patient-family-services/patient-rights/good-faith-estimate.php	7145.800559520673	0.010868407876675328	0.44974363148042645	4	0.00024081589604016597
https://healthcare.utah.edu/trauma/index.php	5525.000000000054	0.00026838831126451627	0.43556396311184675	4	7.226746909248471e-05
https://healthcare.utah.edu/locations/south-jordan/urgent-care.php	7933.160921666289	0.011215771620751474	0.45003664793549963	4	0.00019307093348154883
https://healthcare.utah.edu/neilsen-physical-rehab-hospital/specialties/sci-spinal-cord-injury/index.php	5525.224515577429	0.0003185102625003969	0.4359419375197223	4	6.999433549478383e-05
https://healthcare.utah.edu/neurosciences/neurology/autonomic-dysfunction.php	6479.849698566039	0.01114703131492368	0.44926829268292684	4	0.0001797234133245841
https://healthcare.utah.edu/orthopaedics/specialties/joint-replacement/joint-academy.php	54406.355615473716	0.011485421165875262	0.45084441543607734	4	0.0004367974589408794
https://healthcare.utah.edu/about/awards-and-honors.php	69323.96941136515	0.01108456579314279	0.4497802376688914	4	0.000504978703990487
https://healthcare.utah.edu/bill/pdfs/policies/financial-assistance-policy-ara.pdf	0.0	2.490066166200211e-05	0.3120094856303992	5	3.9793152498902615e-05
https://healthcare.utah.edu/locations/neurosciences-research-park/persistent-cough-clinic.php	11055.900856998913	0.011020203260475196	0.448538961038961	4	0.00016926399696497751
https://healthcare.utah.edu/patient-stories/index.php	5524.999999999916	0.00026957538780879103	0.42873768329583367	4	7.456132705203252e-05
https://healthcare.utah.edu/orthopaedics/specialties/knee-pain/index.php	5462.379958991097	0.00034538931307812396	0.43597633136094677	4	6.57265622799638e-05
https://healthcare.utah.edu/skull-base-tumors/acoustic-neuroma/index.php	5525.000000000062	0.0002925866592025761	0.435495310899204	4	6.961969335682352e-05
https://healthcare.utah.edu/coronavirus/{{%20baseurl%20}}/index.html	0.7969073128534585	0.00012595885168708315	0.3122739602169982	4	4.186212586521953e-05
https://healthcare.utah.edu/general-surgery/gallbladder/index.php	5416.094126879266	0.00026636174117746327	0.43546099290780144	4	6.280859874876236e-05
https://healthcare.utah.edu/plasticsurgery/pediatric/index.php	5525.000000000032	0.0002719662921788662	0.435495310899204	4	7.27224654105327e-05
https://healthcare.utah.edu/neurosciences/neurosurgery/subdural-hematoma.php	17290.990421215763	0.011220904652739058	0.44926829268292684	4	0.00022098955996968677
https://healthcare.utah.edu/bill/pdfs/application/financial-assistance-app-kor.pdf	0.0	2.4900661662005556e-05	0.3120094856303992	5	3.9793152498902615e-05
https://healthcare.utah.edu/womenshealth/pregnancy-birth/perinatal-education.php	6109.849789567884	0.011560686083585622	0.4505136148703734	4	0.00019323742687122093
https://healthcare.utah.edu/patient-family-services/medical-records-information-release.php	96754.78220799108	0.011104708498759837	0.452246501350356	4	0.0006772414182882756
https://healthcare.utah.edu/womenshealth/gynecology/menopause/index.php	5525.325060919965	0.0004272715211117611	0.4359419375197223	4	7.468051059350007e-05
https://healthcare.utah.edu/primarycare/images/urgentcare-option-1-red.jpg	9.632356806408492	0.0005692412238134803	0.4231240428790199	4	6.333542449164063e-05
https://healthcare.utah.edu/hmhi/conditions/autism-spectrum-disorder.php	31451.76939430417	0.00861059562985795	0.4481024975673046	4	0.00031897637901952833
https://healthcare.utah.edu/urology/services/cystoscopy.php	3025.861207242119	0.011242994270470213	0.45055034651447207	4	0.00018270683061558546
https://healthcare.utah.edu/locations/patient-family-housing/images/swiper/kitchenette2.jpg	0.0	0.00024020446330408	0.4221865688746276	4	2.896620563462773e-05
https://healthcare.utah.edu/brand/{{%20baseurl%20}}/index.html	0.0	0.0002695740062994871	0.42867116592971843	4	3.3536155293611106e-05
https://healthcare.utah.edu/sleepwakecenter/index.php	5525.000000000002	0.00024125084876738	0.4351866435659159	4	8.213553449971201e-05
https://healthcare.utah.edu/fertility/treatments/surgery/myomectomy-uterine-fibroids.php	14551.96573826888	0.01129035681687563	0.4501466275659824	4	0.00022825394013350174
https://healthcare.utah.edu/womenshealth/pregnancy-birth/index.php	5252.850865935817	0.0006117970976372799	0.43680341474982215	4	7.475608169837177e-05
https://healthcare.utah.edu/locations/patient-family-housing/images/swiper/dining.jpg	0.0	0.00024020446330407966	0.4221865688746276	4	2.896620563462773e-05
https://healthcare.utah.edu/aesthetics/index.php	5524.999999999913	0.00029259168079157245	0.43556396311184675	4	7.045248989289523e-05
https://healthcare.utah.edu/locations/redwood/index.php	5285.984060655675	0.00037003535507476826	0.42980477560861785	4	6.409782201404022e-05
https://healthcare.utah.edu/locations/scripts/runtime-es5.js	0.0	0.0002655942965594773	0.42416334049739024	4	3.1961127198963576e-05
https://healthcare.utah.edu/locations/peak/index.php	5524.99999999992	0.0002671135586527395	0.4354266803246395	4	7.207361980474302e-05
https://healthcare.utah.edu/publicaffairs/news/2021/01/racism-public-health-crisis.php	13506.443427942744	0.01137998389452645	0.4495972662924091	4	0.00020759562156971094
https://healthcare.utah.edu/pediatrics/conditions/rheumatology.php	23841.31504407704	0.01130623317947909	0.4494875549048316	4	0.00025619659396663714
https://healthcare.utah.edu/infectiousdiseases/hiv-prep/index.php	5524.9999999999145	0.00026625723449307236	0.435495310899204	4	7.336772036273679e-05
https://healthcare.utah.edu/wellness/services/lifestyle-medicine.php	42238.95263396999	0.011588491481621242	0.45080763582966227	4	0.00039131491417366025
