"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.jpshealthnet.org/","text/html; charset=UTF-8","200","OK","Indexable","","Home | JPS Health Network","25","245","","0","0","","0","","0","","0","Secondary Menu","14","Main navigation","15","","","","","","","","","","327811","320","0.910","0","","638","318","0","55.990","62","50","0","21","12","0","","","","","6958131d8dc455f99dffcc4266dc2805","0.140","","","","","1.1","https://www.jpshealthnet.org/","2022-02-04 09:31:36"
"https://www.jpshealthnet.org/sites/default/files/styles/carousel/public/2021-11/How-JPS-Got-An-A.jpg?itok=o4qoO9IC","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","123092","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.163","Mon, 22 Nov 2021 22:35:49 GMT","","","","1.1","https://www.jpshealthnet.org/sites/default/files/styles/carousel/public/2021-11/How-JPS-Got-An-A.jpg?itok=o4qoO9IC","2022-02-04 09:31:37"
"https://www.jpshealthnet.org/core/modules/views/css/views.module.css?r335k6","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","434","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.052","Wed, 24 Nov 2021 16:28:14 GMT","","","","1.1","https://www.jpshealthnet.org/core/modules/views/css/views.module.css?r335k6","2022-02-04 09:31:37"
"https://www.jpshealthnet.org/medical-professionals/tcmhcc","text/html; charset=UTF-8","200","OK","Indexable","","Texas Child Mental Health Care Consortium | JPS Health Network","62","581","","0","0","","0","Texas Child Mental Health Care Consortium","41","","0","Secondary Menu","14","Main navigation","15","","","","https://www.jpshealthnet.org/medical-professionals/tcmhcc","","","","","","67230","847","10.557","1","","345","314","0","55.280","83","55","0","22","13","0","","","","","a402eb5a5a23574fb36a52b2de5dc247","0.138","","","","","1.1","https://www.jpshealthnet.org/medical-professionals/tcmhcc","2022-02-04 09:31:37"
"https://www.jpshealthnet.org/news_article/jps-health-network-earns-grade-a-for-patient-safety","text/html; charset=UTF-8","200","OK","Indexable","","JPS Health Network Earns an “A” Grade for Patient Safety from The Leapfrog Group | JPS Health Network","101","929","","0","0","","0","JPS Health Network Earns an “A” Grade for Patient Safety from The Leapfrog Group","80","","0","Secondary Menu","14","Main navigation","15","","","","https://www.jpshealthnet.org/news_article/jps-health-network-earns-grade-a-for-patient-safety","","","","","","57258","458","6.696","1","","14","6","0","1.060","50","45","0","20","11","0","","","","","24e01672678bb525386e626ceb879dda","0.216","","","","","1.1","https://www.jpshealthnet.org/news_article/jps-health-network-earns-grade-a-for-patient-safety","2022-02-04 09:31:37"
"https://www.jpshealthnet.org/themes/jpshealth/logo.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9299","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.197","Fri, 17 Jan 2020 23:39:52 GMT","","","","1.1","https://www.jpshealthnet.org/themes/jpshealth/logo.svg","2022-02-04 09:31:37"
"https://www.jpshealthnet.org/modules/youtubechannel/js/youtubechannel.js?v=1.x","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","661","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.067","Fri, 13 Dec 2019 22:13:54 GMT","","","","1.1","https://www.jpshealthnet.org/modules/youtubechannel/js/youtubechannel.js?v=1.x","2022-02-04 09:31:37"
"https://www.jpshealthnet.org/financial-resources/eligibility-enrollment","text/html; charset=UTF-8","200","OK","Indexable","","Eligibility & Enrollment | JPS Health Network","45","391","","0","0","","0","Eligibility & Enrollment","24","","0","Secondary Menu","14","Main navigation","15","","","","https://www.jpshealthnet.org/financial-resources/eligibility-enrollment","","","","","","60273","395","5.862","1","","349","317","0","55.810","66","44","0","21","11","0","","","","","c5eed44ef96f55125bdf28c72a00eb6a","0.231","","","","","1.1","https://www.jpshealthnet.org/financial-resources/eligibility-enrollment","2022-02-04 09:31:37"
"https://www.jpshealthnet.org/financial-resources/jps-connection","text/html; charset=UTF-8","200","OK","Indexable","","JPS Connection | JPS Health Network","35","335","","0","0","","0","JPS Connection","14","","0","Secondary Menu","14","Main navigation","15","","","","https://www.jpshealthnet.org/financial-resources/jps-connection","","","","","","71664","1243","13.580","1","","350","317","0","55.810","79","53","0","25","15","0","","","","","3cf2191c6e191e608c1f58c3ce38f595","0.232","","","","","1.1","https://www.jpshealthnet.org/financial-resources/jps-connection","2022-02-04 09:31:37"
"https://www.jpshealthnet.org/core/modules/system/css/components/resize.module.css?r335k6","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","270","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.049","Wed, 24 Nov 2021 16:24:59 GMT","","","","1.1","https://www.jpshealthnet.org/core/modules/system/css/components/resize.module.css?r335k6","2022-02-04 09:31:37"
