Node	Betweenness	Eigenvector	Closeness	Eccentricity	PageRank
https://www.ynhh.org/	22210.47989747371	0.08446837231169814	0.5575757575757576	3	0.00437247073315043
https://www.ynhh.org/-/media/Images/Heros/ynhh/ynhch/YNHCH_Badge_hero_bgd.ashx?mh=450&mw=1440&hash=C9967CA770F2DE09C0E8147EF81DB3D3	0.0	0.0007487640458118484	0.36007827788649704	4	0.00010100725458246483
https://www.ynhh.org/-/media/Images/Heros/ynhh/YNHH_Badge_hero_bgd.ashx?mh=450&mw=1440&hash=9876C4D127B6AE86C0B22360FC837F6D	0.0	0.00039192775596501143	0.3580463125121619	4	9.101824387662425e-05
https://www.ynhh.org/patients-visitors/parking	7407.132253912015	0.07784289097280367	0.5230244457077885	4	0.003366381875531165
https://www.ynhh.org/patients-visitors/amenities	7740.210682878031	0.08078748792643446	0.5375401694420099	3	0.0035119241894069086
https://www.ynhh.org/news-media	15634.629667332898	0.08429518403649955	0.5574068464101787	3	0.003997677402071772
https://www.ynhh.org/services/heart-and-vascular	38739.58979031161	0.07391557151118666	0.5089903181189488	4	0.004291952573129201
https://www.ynhh.org/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	8016.57026055116	0.06695371376433623	0.5458320973005043	3	0.003269354275879174
https://www.ynhh.org/about	7847.977840110086	0.07388063320543042	0.506468483347096	4	0.0031792297185053555
https://www.ynhh.org/Dist/img/donate-icon.svg	3077.081800859526	0.0558068236364775	0.4878048780487805	4	0.0024689704132934993
https://www.ynhh.org/patients-visitors/billing-insurance	11383.850912613116	0.08402618561499883	0.5543838505573968	3	0.003898685197033713
https://www.ynhh.org/news-media/For-The-Media	7947.659442338363	0.06610011678442793	0.5414949970570924	3	0.0032062698771890548
https://www.ynhh.org/-/media/Images/Heros/YNHHS/iStock1150170445_1200x628.ashx?mh=450&mw=1440&hash=0AA2800B7C17E1DD32B7A7E9AECEE856	0.3606582504618165	0.0010914019918721368	0.3626330311391407	4	0.0001115872058007706
https://www.ynhh.org/news-media/publications	18235.70012359624	0.07421381000442913	0.5092720730694713	4	0.003621358745109572
https://www.ynhh.org/about/research-education	28620.575562930826	0.08336321757991143	0.5543838505573968	3	0.00448017919059341
https://www.ynhh.org/about/community/volunteers	16759.25308532933	0.0839862689192367	0.5553878659824932	3	0.0040666353010820385
https://www.ynhh.org/about/hospital-overview/board-and-administration	63660.476726803325	0.08399728852312888	0.5587610081992105	3	0.00617296007804253
https://www.ynhh.org/find-a-location	13437.30246813698	0.08449936117248259	0.5569007263922519	3	0.003940444640825093
https://www.ynhh.org/patients-visitors	4486.427545067351	0.07388728213445708	0.5063291139240507	4	0.003044608462539346
https://www.ynhh.org/about/community/auxiliary	16934.604772147144	0.08393996101834683	0.5542168674698795	3	0.0041015868524792495
https://www.ynhh.org/sitecore/content/Locations/ynhh-walking-maps	4341.782150404287	0.05864338190489113	0.5036955926635642	4	0.002673889672869344
https://www.ynhh.org/patients-visitors/billing-insurance/Understanding-Your-Bill	22396.8509126131	0.08403699000814369	0.5553878659824932	3	0.0043633844059517354
https://www.ynhh.org/medical-professionals/gme	12720.319376774081	0.08394863373663598	0.5540499849442939	3	0.0038515738082423134
https://www.ynhh.org/-/media/Images/Heros/ynhh/2781_Brand_Campaign_Heroes_YNHHv3.ashx?mh=590&mw=1440&hash=8F4CEF73B821D9595F21EACE403D402B	0.0	0.00039192775596501143	0.3580463125121619	4	9.101824387662425e-05
https://www.ynhh.org/medical-professionals	53497.60034881342	0.08451880526355227	0.5608046327339226	3	0.005379480660153403
https://www.ynhh.org/tools	6890.929107796575	0.07392772377054593	0.5063291139240507	4	0.0031181439514280963
https://www.ynhh.org/Coveo/Hive/js/CoveoJsSearch.Lazy.min.js	8016.57026055116	0.06695371376433623	0.5458320973005043	3	0.003269354275879174
https://www.ynhh.org/news-media/patient-stories	5518.772736064714	0.07389074697294998	0.5061898211829436	4	0.002992747468404096
https://www.ynhh.org/Coveo/Hive/js/cultures/en.js	8016.57026055116	0.06695371376433623	0.5458320973005043	3	0.003269354275879174
https://www.ynhh.org/psychiatric	49575.55702417331	0.07095975792420546	0.5078664090532707	4	0.004250228085358335
https://www.ynhh.org/Dist/Scripts/glide.js	8016.57026055116	0.06695371376433623	0.5458320973005043	3	0.003269354275879174
https://www.ynhh.org/Dist/img/share-icon.svg	8016.57026055116	0.06695371376433623	0.5458320973005043	3	0.003269354275879174
